Season,Agency,Date,Time,Station ID,Depth(m),Temperature(C),Conductivity (S/m),pH,Oxygen (mg/L),Transmissivity (%),Salinity (psu),Density (å-theta),Time (s),Descent rate (m/s),SBE DO sat (mg/L),SBE Beam C,Chl-a (ug/L),CDOM (ug/L),Ammonia-N (ug/L),Total Colif. (MPN),Fecal Colif. (MPN),E. coli (MPN),Enterococci (MPN),Void
Winter,OCSD,2/6/2008,751,2105,25,12.71,3.903,7.98,7.2,88.91,33.408,25.217,47.3,0.61,8.6,0.47,3.05,1.63,,,,,,99
Winter,OCSD,2/6/2008,751,2105,26,12.64,3.898,7.98,7.11,88.82,33.416,25.237,48.9,0.67,8.62,0.474,3.01,1.59,,,,,,99
Winter,OCSD,2/6/2008,751,2105,27,12.59,3.894,7.97,7.04,89.15,33.425,25.254,50.5,0.65,8.63,0.459,2.65,1.54,,,,,,99
Winter,OCSD,2/6/2008,751,2105,28,12.56,3.891,7.96,6.97,89.54,33.429,25.263,52,0.66,8.63,0.442,2.49,1.58,,,,,,99
Winter,OCSD,2/6/2008,751,2105,29,12.52,3.889,7.96,6.89,89.82,33.434,25.273,53.3,0.87,8.64,0.429,2.39,1.59,,,,,,99
Winter,OCSD,2/6/2008,751,2105,30,12.51,3.888,7.96,6.8,89.98,33.437,25.279,54.5,0.85,8.64,0.422,2.32,1.53,20,,,,,99
Winter,OCSD,2/6/2008,751,2105,31,12.46,3.884,7.95,6.7,90.04,33.445,25.294,55.7,0.82,8.65,0.42,2.21,1.52,,,,,,99
Winter,OCSD,2/6/2008,751,2105,32,12.39,3.878,7.94,6.54,90.15,33.452,25.314,57.1,0.64,8.66,0.415,2.05,1.51,,,,,,99
Winter,OCSD,2/6/2008,751,2105,33,12.27,3.868,7.93,6.41,90.42,33.456,25.34,58.6,0.7,8.68,0.403,1.74,1.5,,,,,,99
Winter,OCSD,2/6/2008,751,2105,34,12.17,3.859,7.92,6.24,90.68,33.464,25.365,60.2,0.59,8.7,0.391,1.56,1.44,,,,,,99
Winter,OCSD,2/6/2008,751,2105,35,12.14,3.857,7.9,5.99,90.85,33.468,25.373,61.7,0.77,8.7,0.384,1.45,1.4,,,,,,99
Winter,OCSD,2/6/2008,751,2105,36,12.04,3.851,7.89,5.75,90.79,33.495,25.414,63,0.71,8.72,0.387,1.28,1.47,,,,,,99
Winter,OCSD,2/6/2008,751,2105,37,11.95,3.846,7.87,5.51,90.75,33.53,25.459,64.6,0.63,8.74,0.388,1.18,1.66,,,,,,99
Winter,OCSD,2/6/2008,751,2105,38,11.87,3.841,7.85,5.31,90.59,33.55,25.488,66,0.79,8.75,0.395,1.05,1.69,,,,,,99
Winter,OCSD,2/6/2008,751,2105,39,11.79,3.835,7.84,5.15,90.43,33.565,25.515,67.3,0.81,8.77,0.402,0.91,1.73,,,,,,99
Winter,OCSD,2/6/2008,751,2105,40,11.66,3.825,7.82,5.02,90.42,33.587,25.555,68.6,0.76,8.79,0.403,0.84,1.77,,,,,,99
Winter,OCSD,2/6/2008,751,2105,41,11.58,3.819,7.81,4.91,90.44,33.602,25.582,69.9,0.79,8.8,0.402,0.78,1.75,,,,,,99
Winter,OCSD,2/6/2008,751,2105,42,11.54,3.817,7.8,4.82,90.43,33.617,25.602,71.2,0.68,8.81,0.403,0.75,1.75,,,,,,99
Winter,OCSD,2/6/2008,751,2105,43,11.48,3.812,7.79,4.7,90.4,33.624,25.618,72.8,0.59,8.82,0.404,0.72,1.72,,,,,,99
Winter,OCSD,2/6/2008,751,2105,44,11.39,3.805,7.78,4.56,90.5,33.64,25.648,74.3,0.82,8.84,0.399,0.68,1.72,,,,,,99
Winter,OCSD,2/6/2008,751,2105,45,11.31,3.8,7.77,4.45,90.53,33.654,25.672,75.7,0.65,8.85,0.398,0.59,1.78,20,,,,,99
Winter,OCSD,2/6/2008,751,2105,46,11.2,3.792,7.76,4.38,90.75,33.678,25.711,77.2,0.71,8.87,0.388,0.5,1.83,,,,,,99
Winter,OCSD,2/6/2008,751,2105,47,11.07,3.782,7.75,4.39,91.02,33.698,25.75,78.6,0.69,8.89,0.376,0.48,1.81,,,,,,99
Winter,OCSD,2/6/2008,751,2105,48,10.95,3.771,7.75,4.43,91.08,33.702,25.775,80,0.73,8.92,0.374,0.46,1.71,,,,,,99
Winter,OCSD,2/6/2008,751,2105,49,10.85,3.762,7.75,4.46,91.17,33.704,25.794,81.3,0.82,8.94,0.37,0.45,1.64,,,,,,99
Winter,OCSD,2/6/2008,751,2105,50,10.78,3.756,7.75,4.48,91.33,33.703,25.806,82.5,0.82,8.95,0.363,0.44,1.66,,,,,,99
Winter,OCSD,2/6/2008,751,2105,51,10.75,3.753,7.75,4.5,91.58,33.704,25.811,83.8,0.74,8.96,0.352,0.43,1.63,,,,,,99
Winter,OCSD,2/6/2008,751,2105,52,10.73,3.752,7.75,4.5,91.71,33.705,25.815,85.3,0.69,8.96,0.346,0.44,1.58,,,,,,99
Winter,OCSD,2/6/2008,751,2105,53,10.73,3.751,7.75,4.49,91.79,33.707,25.818,86.7,0.71,8.96,0.343,0.43,1.59,,,,,,99
Winter,OCSD,2/6/2008,751,2105,54,10.72,3.751,7.75,4.43,91.84,33.709,25.821,88.2,0.64,8.96,0.341,0.42,1.55,,,,,,99
Winter,OCSD,2/6/2008,751,2105,55,10.68,3.749,7.75,4.33,91.87,33.716,25.833,89.7,0.71,8.97,0.339,0.41,1.6,,,,,,99
Winter,OCSD,2/6/2008,751,2105,56,10.6,3.743,7.75,4.22,91.92,33.738,25.866,91,0.81,8.98,0.337,0.4,1.62,,,,,,99
Winter,OCSD,2/6/2008,751,2105,57,10.58,3.743,7.74,4.15,92.01,33.761,25.887,92.3,0.77,8.99,0.333,0.37,1.63,,,,,,99
Winter,OCSD,2/6/2008,751,2105,58,10.57,3.743,7.73,4.09,92.03,33.77,25.896,93.6,0.72,8.99,0.332,0.35,1.59,,,,,,99
Winter,OCSD,2/6/2008,751,2105,59,10.56,3.743,7.73,4.01,92.04,33.774,25.899,95,0.78,8.99,0.332,0.34,1.54,,,,,,99
Winter,OCSD,2/6/2008,751,2105,60,10.55,3.743,7.72,3.82,92.06,33.778,25.904,96.3,0.76,8.99,0.331,0.41,1.55,20,,,,,99
Winter,OCSD,2/6/2008,751,2105,61,10.57,3.748,7.72,3.64,92.04,33.817,25.933,97.7,0.68,8.99,0.332,0.41,1.67,,,,,,99
Winter,OCSD,2/6/2008,751,2105,62,10.65,3.76,7.71,3.54,92.05,33.856,25.947,99.2,0.71,8.97,0.332,0.32,1.73,,,,,,99
Winter,OCSD,2/6/2008,751,2105,63,10.64,3.759,7.69,3.5,91.88,33.859,25.952,100.4,1.02,8.97,0.339,0.3,1.76,,,,,,99
Winter,OCSD,2/6/2008,751,2105,64,10.62,3.757,7.69,3.44,91.9,33.856,25.953,101.4,0.88,8.97,0.338,0.31,1.75,,,,,,99
Winter,OCSD,2/6/2008,751,2105,65,10.61,3.757,7.69,3.33,91.95,33.863,25.959,102.8,0.63,8.97,0.336,0.3,1.72,,,,,,99
Winter,OCSD,2/6/2008,751,2105,66,10.64,3.762,7.68,3.24,91.86,33.885,25.971,104.4,0.65,8.97,0.34,0.32,1.75,,,,,,99
Winter,OCSD,2/6/2008,751,2105,67,10.63,3.762,7.67,3.19,91.48,33.895,25.981,106,0.59,8.97,0.355,0.31,1.75,,,,,,99
Winter,OCSD,2/6/2008,751,2105,68,10.63,3.762,7.67,3.17,91.21,33.898,25.985,107.5,0.86,8.97,0.367,0.31,1.78,,,,,,99
Winter,OCSD,2/6/2008,751,2105,69,10.62,3.762,7.67,3.15,91.19,33.9,25.988,108.6,0.93,8.97,0.366,0.32,1.83,,,,,,99
Winter,OCSD,2/6/2008,751,2105,70,10.61,3.761,7.66,3.15,91.27,33.902,25.99,109.8,0.73,8.97,0.366,0.33,1.8,,,,,,99
Winter,OCSD,2/6/2008,751,2105,71,10.61,3.761,7.66,3.14,91.32,33.902,25.991,111.2,0.73,8.97,0.363,0.31,1.78,,,,,,99
Winter,OCSD,2/6/2008,751,2105,72,10.61,3.761,7.66,3.14,91.34,33.902,25.991,112.5,0.79,8.97,0.362,0.3,1.69,,,,,,99
Winter,OCSD,2/6/2008,751,2105,73,10.61,3.761,7.66,3.13,91.34,33.902,25.991,114,0.61,8.97,0.362,0.31,1.66,,,,,,99
Winter,OCSD,2/6/2008,751,2105,74,10.61,3.761,7.66,3.14,91.35,33.902,25.991,116.4,0.41,8.97,0.362,0.3,1.63,,,,,,99
Winter,OCSD,2/6/2008,751,2105,75,10.59,3.759,7.66,3.16,91.34,33.904,25.997,118.6,0.4,8.98,0.362,0.3,1.71,,,,,,99
Winter,OCSD,2/6/2008,734,2106,1,13.01,3.923,8,8.13,85.15,33.345,25.11,12.2,0.77,8.55,0.643,5.6,1.84,20,,,,,99
Winter,OCSD,2/6/2008,734,2106,2,13.01,3.923,8,8.12,85.13,33.345,25.109,13.3,0.66,8.55,0.644,6.75,1.83,,,,,,99
Winter,OCSD,2/6/2008,734,2106,3,13.01,3.924,8,8.11,85.16,33.345,25.109,14.8,0.73,8.55,0.643,6.97,1.81,,,,,,99
Winter,OCSD,2/6/2008,734,2106,4,13.01,3.924,8,8.11,85.22,33.346,25.109,16,0.79,8.55,0.64,6.54,1.83,,,,,,99
Winter,OCSD,2/6/2008,734,2106,5,13.01,3.924,8,8.12,85.21,33.346,25.109,17.4,0.7,8.55,0.64,6.94,1.8,20,,,,,99
Winter,OCSD,2/6/2008,734,2106,6,13.02,3.924,8,8.12,85.21,33.347,25.109,18.8,0.7,8.55,0.64,6.31,1.77,,,,,,99
Winter,OCSD,2/6/2008,734,2106,7,13.02,3.925,8,8.1,85.3,33.348,25.11,20.5,0.56,8.55,0.636,6.39,1.81,,,,,,99
Winter,OCSD,2/6/2008,734,2106,8,13.02,3.925,8,8.07,85.44,33.35,25.111,22,0.81,8.55,0.629,6.2,1.77,,,,,,99
Winter,OCSD,2/6/2008,734,2106,9,13.02,3.926,8,8.04,85.44,33.354,25.114,23.4,0.69,8.55,0.63,5.86,1.74,,,,,,99
Winter,OCSD,2/6/2008,734,2106,10,13.03,3.927,8,8.01,85.82,33.359,25.117,24.8,0.72,8.55,0.612,5.88,1.75,20,,,,,99
Winter,OCSD,2/6/2008,734,2106,11,13.03,3.928,8,7.98,86.15,33.364,25.119,26.4,0.63,8.55,0.596,5.55,1.74,,,,,,99
Winter,OCSD,2/6/2008,734,2106,12,13.04,3.929,8,7.96,86.2,33.369,25.123,27.8,0.81,8.55,0.594,5.4,1.72,,,,,,99
Winter,OCSD,2/6/2008,734,2106,13,13.04,3.93,7.99,7.95,86.75,33.373,25.125,29,0.77,8.55,0.568,5.28,1.7,,,,,,99
Winter,OCSD,2/6/2008,734,2106,14,13.04,3.93,7.99,7.94,86.94,33.373,25.125,30.5,0.63,8.55,0.56,5.33,1.69,,,,,,99
Winter,OCSD,2/6/2008,734,2106,15,13.04,3.93,7.99,7.94,87.09,33.373,25.125,32.1,0.64,8.55,0.553,5.65,1.7,20,,,,,99
Winter,OCSD,2/6/2008,734,2106,16,13.04,3.929,7.99,7.91,87.19,33.373,25.126,33.7,0.61,8.55,0.548,5.22,1.69,,,,,,99
Winter,OCSD,2/6/2008,734,2106,17,13.03,3.93,7.99,7.87,87.24,33.375,25.128,35.2,0.84,8.55,0.546,5.12,1.67,,,,,,99
Winter,OCSD,2/6/2008,734,2106,18,13.03,3.93,7.99,7.84,87.29,33.378,25.131,36.5,0.69,8.55,0.544,5.03,1.66,,,,,,99
Winter,OCSD,2/6/2008,734,2106,19,13.02,3.929,7.99,7.82,87.36,33.383,25.137,37.9,0.78,8.55,0.54,4.66,1.68,,,,,,99
Winter,OCSD,2/6/2008,734,2106,20,13.01,3.928,7.99,7.81,87.75,33.386,25.141,39.1,0.8,8.55,0.523,4.53,1.64,,,,,,99
Winter,OCSD,2/6/2008,734,2106,21,13,3.928,7.98,7.76,88.08,33.386,25.142,40.7,0.56,8.55,0.508,4.34,1.63,,,,,,99
Winter,OCSD,2/6/2008,734,2106,22,13,3.928,7.98,7.59,88.24,33.387,25.144,42.4,0.7,8.55,0.501,4.45,1.58,,,,,,99
Winter,OCSD,2/6/2008,734,2106,23,12.95,3.924,7.98,7.44,88.26,33.394,25.16,43.6,0.91,8.56,0.499,4.1,1.58,,,,,,99
Winter,OCSD,2/6/2008,734,2106,24,12.83,3.915,7.98,7.35,88.35,33.411,25.197,44.9,0.72,8.58,0.496,3.28,1.53,,,,,,99
Winter,OCSD,2/6/2008,734,2106,25,12.77,3.91,7.96,7.27,88.92,33.417,25.213,46.4,0.61,8.59,0.47,2.81,1.52,,,,,,99
Winter,OCSD,2/6/2008,734,2106,26,12.73,3.906,7.95,7.22,89.52,33.42,25.224,48.1,0.6,8.6,0.443,2.81,1.56,,,,,,99
Winter,OCSD,2/6/2008,734,2106,27,12.71,3.905,7.94,7.14,89.87,33.421,25.228,49.5,0.83,8.6,0.427,2.76,1.51,,,,,,99
Winter,OCSD,2/6/2008,734,2106,28,12.69,3.903,7.94,7.05,89.91,33.422,25.232,50.8,0.77,8.61,0.426,2.64,1.48,,,,,,99
Winter,OCSD,2/6/2008,734,2106,29,12.62,3.898,7.94,6.95,89.95,33.43,25.252,52.3,0.62,8.62,0.424,2.48,1.51,,,,,,99
Winter,OCSD,2/6/2008,734,2106,30,12.54,3.891,7.93,6.83,90.13,33.437,25.273,53.8,0.72,8.63,0.416,2.2,1.54,20,,,,,99
Winter,OCSD,2/6/2008,734,2106,31,12.52,3.889,7.92,6.71,90.32,33.44,25.28,55,0.89,8.64,0.407,1.99,1.52,,,,,,99
Winter,OCSD,2/6/2008,734,2106,32,12.44,3.883,7.91,6.62,90.49,33.451,25.304,56.3,0.78,8.65,0.4,1.76,1.5,,,,,,99
Winter,OCSD,2/6/2008,734,2106,33,12.36,3.876,7.9,6.52,90.62,33.456,25.323,57.8,0.59,8.67,0.394,1.64,1.49,,,,,,99
Winter,OCSD,2/6/2008,734,2106,34,12.29,3.87,7.89,6.42,90.72,33.461,25.341,59.4,0.62,8.68,0.39,1.58,1.5,,,,,,99
Winter,OCSD,2/6/2008,734,2106,35,12.24,3.866,7.88,6.31,90.97,33.463,25.351,60.9,0.78,8.69,0.379,1.37,1.47,,,,,,99
Winter,OCSD,2/6/2008,734,2106,36,12.18,3.86,7.87,6.12,91.04,33.465,25.365,62.3,0.69,8.7,0.375,1.29,1.48,,,,,,99
Winter,OCSD,2/6/2008,734,2106,37,12.08,3.852,7.86,5.89,91.05,33.477,25.393,63.8,0.63,8.72,0.375,1.16,1.48,,,,,,99
Winter,OCSD,2/6/2008,734,2106,38,11.94,3.842,7.85,5.72,91.21,33.505,25.441,65.3,0.72,8.74,0.368,1.09,1.55,,,,,,99
Winter,OCSD,2/6/2008,734,2106,39,11.89,3.839,7.83,5.61,91.19,33.519,25.461,66.7,0.72,8.75,0.369,1.07,1.6,,,,,,99
Winter,OCSD,2/6/2008,734,2106,40,11.86,3.837,7.81,5.52,91.03,33.524,25.471,68,0.94,8.75,0.376,1.07,1.64,,,,,,99
Winter,OCSD,2/6/2008,734,2106,41,11.84,3.836,7.8,5.43,90.95,33.53,25.478,69,0.98,8.76,0.38,1.02,1.65,,,,,,99
Winter,OCSD,2/6/2008,734,2106,42,11.8,3.833,7.8,5.3,90.9,33.538,25.492,70.2,0.68,8.76,0.382,1,1.67,,,,,,99
Winter,OCSD,2/6/2008,734,2106,43,11.65,3.822,7.79,5.18,90.89,33.565,25.541,72.2,0.43,8.79,0.382,0.96,1.68,,,,,,99
Winter,OCSD,2/6/2008,734,2106,44,11.59,3.818,7.78,5.06,90.86,33.574,25.558,74.2,0.61,8.8,0.384,0.91,1.73,,,,,,99
Winter,OCSD,2/6/2008,734,2106,45,11.56,3.815,7.77,4.96,90.77,33.578,25.568,75.5,1.09,8.81,0.387,0.92,1.69,20,,,,,99
Winter,OCSD,2/6/2008,734,2106,46,11.51,3.811,7.77,4.89,90.81,33.589,25.587,76.4,1.05,8.82,0.386,0.87,1.69,,,,,,99
Winter,OCSD,2/6/2008,734,2106,47,11.45,3.808,7.76,4.75,90.87,33.606,25.609,77.6,0.77,8.83,0.383,0.83,1.66,,,,,,99
Winter,OCSD,2/6/2008,734,2106,48,11.39,3.804,7.75,4.58,90.84,33.627,25.638,79,0.63,8.84,0.384,0.72,1.72,,,,,,99
Winter,OCSD,2/6/2008,734,2106,49,11.3,3.799,7.74,4.47,90.82,33.661,25.681,80.7,0.61,8.85,0.385,0.59,1.83,,,,,,99
Winter,OCSD,2/6/2008,734,2106,50,11.19,3.791,7.73,4.4,90.9,33.677,25.712,82.3,0.64,8.87,0.382,0.55,1.81,,,,,,99
Winter,OCSD,2/6/2008,734,2106,51,11.14,3.788,7.72,4.35,91.05,33.685,25.726,83.8,0.69,8.88,0.375,0.54,1.8,,,,,,99
Winter,OCSD,2/6/2008,734,2106,52,11.1,3.785,7.72,4.31,91.14,33.695,25.743,85.1,0.93,8.89,0.371,0.53,1.77,,,,,,99
Winter,OCSD,2/6/2008,734,2106,53,11.06,3.782,7.71,4.28,91.26,33.703,25.756,86.1,0.97,8.9,0.366,0.51,1.75,,,,,,99
Winter,OCSD,2/6/2008,734,2106,54,11.04,3.781,7.71,4.23,91.25,33.709,25.764,87.6,0.54,8.9,0.366,0.49,1.75,,,,,,99
Winter,OCSD,2/6/2008,734,2106,55,11.02,3.779,7.71,4.17,91.25,33.717,25.775,89.4,0.67,8.9,0.366,0.48,1.76,,,,,,99
Winter,OCSD,2/6/2008,734,2106,56,10.99,3.778,7.7,4.16,91.21,33.726,25.786,90.8,0.68,8.91,0.368,0.48,1.75,,,,,,99
Winter,OCSD,2/6/2008,734,2106,57,10.92,3.773,7.7,4.27,91.23,33.739,25.81,92.3,0.71,8.92,0.367,0.45,1.74,,,,,,99
Winter,OCSD,2/6/2008,734,2106,58,10.75,3.756,7.7,4.36,91.21,33.729,25.832,93.5,0.97,8.95,0.368,0.45,1.66,,,,,,99
Winter,OCSD,2/6/2008,734,2106,59,10.63,3.744,7.7,4.4,91.34,33.717,25.843,94.5,0.98,8.98,0.362,0.44,1.65,,,,,,99
Winter,OCSD,2/6/2008,734,2106,60,10.61,3.742,7.71,4.39,91.73,33.719,25.848,95.8,0.65,8.98,0.345,0.44,1.66,20,,,,,99
Winter,OCSD,2/6/2008,734,2106,61,10.59,3.741,7.71,4.35,91.84,33.727,25.858,97.4,0.68,8.99,0.341,0.42,1.65,,,,,,99
Winter,OCSD,2/6/2008,734,2106,62,10.54,3.739,7.71,4.33,92,33.742,25.878,98.9,0.61,8.99,0.334,0.4,1.66,,,,,,99
Winter,OCSD,2/6/2008,734,2106,63,10.51,3.736,7.71,4.32,92.05,33.747,25.888,100.5,0.67,9,0.332,0.42,1.65,,,,,,99
Winter,OCSD,2/6/2008,734,2106,64,10.48,3.734,7.71,4.32,92.08,33.748,25.893,101.9,0.8,9.01,0.33,0.4,1.65,,,,,,99
Winter,OCSD,2/6/2008,734,2106,65,10.47,3.733,7.71,4.31,92.08,33.748,25.895,103.1,0.8,9.01,0.33,0.39,1.66,,,,,,99
Winter,OCSD,2/6/2008,734,2106,66,10.45,3.731,7.7,4.27,92.09,33.751,25.901,104.4,0.74,9.01,0.329,0.4,1.68,,,,,,99
Winter,OCSD,2/6/2008,734,2106,67,10.43,3.73,7.7,4.19,92.12,33.757,25.909,105.9,0.69,9.02,0.328,0.39,1.69,,,,,,99
Winter,OCSD,2/6/2008,734,2106,68,10.44,3.732,7.7,4.1,92.13,33.769,25.916,107.2,0.78,9.01,0.328,0.38,1.67,,,,,,99
Winter,OCSD,2/6/2008,734,2106,69,10.47,3.736,7.69,4.04,92.1,33.786,25.925,108.7,0.62,9.01,0.329,0.38,1.69,,,,,,99
Winter,OCSD,2/6/2008,734,2106,70,10.47,3.737,7.69,3.99,92.15,33.791,25.929,110.3,0.68,9.01,0.327,0.38,1.72,,,,,,99
Winter,OCSD,2/6/2008,734,2106,71,10.47,3.737,7.68,3.95,92.16,33.794,25.931,111.7,0.73,9.01,0.327,0.38,1.7,,,,,,99
Winter,OCSD,2/6/2008,734,2106,72,10.47,3.738,7.68,3.92,92.16,33.797,25.934,113.1,0.74,9.01,0.326,0.38,1.74,,,,,,99
Winter,OCSD,2/6/2008,734,2106,73,10.46,3.738,7.68,3.91,92.18,33.801,25.938,114.3,0.88,9.01,0.326,0.37,1.74,,,,,,99
Winter,OCSD,2/6/2008,734,2106,74,10.44,3.736,7.68,3.9,92.18,33.806,25.946,115.5,0.77,9.01,0.326,0.38,1.69,,,,,,99
Winter,OCSD,2/6/2008,734,2106,75,10.43,3.735,7.67,3.89,92.19,33.806,25.947,119,0.29,9.01,0.325,0.36,1.65,,,,,,99
Winter,OCSD,2/5/2008,1350,2181,1,13.85,3.937,8.23,8.97,37.06,32.746,24.477,16.4,0.63,8.44,3.976,8.57,2.56,,,,,,99
Winter,OCSD,2/5/2008,1350,2181,2,13.62,3.935,8.23,9.03,47.99,32.922,24.659,17.5,0.75,8.47,2.977,11.97,2.34,,,,,,99
Winter,OCSD,2/5/2008,1350,2181,3,13.44,3.934,8.23,9.09,58.92,33.072,24.812,18.9,0.68,8.49,2.116,15.38,2.15,,,,,,99
Winter,OCSD,2/5/2008,1350,2181,4,13.44,3.945,8.21,8.91,59.05,33.174,24.892,20.5,0.64,8.49,2.107,14.94,2.04,,,,,,99
Winter,OCSD,2/5/2008,1350,2181,5,13.44,3.955,8.19,8.65,54.73,33.263,24.959,21.8,0.83,8.48,2.416,12.87,1.98,,,,,,99
Winter,OCSD,2/5/2008,1350,2181,6,13.45,3.959,8.18,8.36,41.05,33.294,24.983,23.3,0.61,8.48,3.572,11.1,2.04,,,,,,99
Winter,OCSD,2/5/2008,1350,2181,7,13.44,3.961,8.17,8.02,38.17,33.316,25,25.5,0.29,8.48,3.853,10.44,2.1,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,1,13.7,3.893,8.23,9.01,54.5,32.461,24.287,15.7,0.53,8.48,2.428,7.54,3.15,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,2,13.64,3.894,8.23,9.02,54.4,32.528,24.352,16.9,0.67,8.49,2.435,8.33,2.72,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,3,13.48,3.91,8.24,9.06,53.87,32.803,24.595,18.3,0.77,8.5,2.474,12.12,2.37,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,4,13.37,3.919,8.24,9.1,55.48,32.984,24.758,19.6,0.7,8.51,2.361,13.94,2.23,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,5,13.39,3.932,8.24,9.09,61.64,33.087,24.833,21,0.75,8.5,1.936,13.58,2.17,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,6,13.37,3.935,8.24,9.07,65.14,33.132,24.872,22.4,0.69,8.5,1.715,14.45,2.09,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,7,13.38,3.937,8.23,8.97,67.51,33.147,24.881,23.9,0.68,8.5,1.572,14.82,2.01,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,8,13.44,3.945,8.22,8.83,68.24,33.172,24.89,25.4,0.7,8.49,1.528,14.79,1.81,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,9,13.45,3.949,8.22,8.75,69.61,33.197,24.907,26.7,0.84,8.48,1.449,14.51,1.57,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,10,13.46,3.956,8.21,8.67,70.62,33.257,24.951,28.1,0.64,8.48,1.392,13.5,1.48,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,11,13.43,3.964,8.2,8.51,71.98,33.35,25.029,29.7,0.66,8.48,1.315,11.28,1.46,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,12,13.42,3.964,8.19,8.32,74.4,33.369,25.046,31,0.88,8.48,1.183,8.81,1.52,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,13,13.4,3.964,8.18,8.15,76.03,33.383,25.061,32.5,0.54,8.48,1.096,6.81,1.54,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,14,13.35,3.962,8.17,8.03,73.52,33.406,25.089,34.1,0.78,8.49,1.232,6.25,1.54,,,,,,99
Winter,OCSD,2/5/2008,1343,2182,15,13.34,3.961,8.16,7.93,66.87,33.409,25.094,35.1,0.28,8.49,1.611,5.56,1.49,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,1,13.6,3.951,8.14,9.1,69.15,33.085,24.789,12.2,0.75,8.46,1.481,4.92,2.35,20,20,10,10,10,99
Winter,OCSD,2/6/2008,1258,2183,2,13.55,3.953,8.15,9.11,72.02,33.145,24.846,13.1,0.78,8.47,1.313,6.3,2.29,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,3,13.51,3.953,8.16,9.05,72.18,33.181,24.882,14.6,0.64,8.47,1.304,8.42,2.27,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,4,13.4,3.952,8.16,8.96,72.22,33.268,24.972,16,0.87,8.49,1.302,12.13,2.24,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,5,13.38,3.955,8.15,8.83,72.63,33.322,25.018,17.1,0.78,8.49,1.279,16.94,2.11,20,31,10,10,10,99
Winter,OCSD,2/6/2008,1258,2183,6,13.36,3.956,8.14,8.63,73.55,33.338,25.033,18.7,0.58,8.49,1.229,19.07,1.98,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,7,13.32,3.954,8.13,8.42,75.45,33.36,25.059,20.2,0.88,8.5,1.127,17.12,1.93,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,8,13.23,3.947,8.11,8.22,76.64,33.368,25.082,21.4,0.79,8.51,1.064,17.14,1.83,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,9,13.13,3.937,8.1,7.97,77.73,33.372,25.107,22.8,0.63,8.53,1.008,15.17,1.72,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,10,12.97,3.925,8.08,7.83,79.3,33.389,25.151,24.2,0.89,8.56,0.928,12.09,1.67,20,10,10,10,10,99
Winter,OCSD,2/6/2008,1258,2183,11,12.88,3.916,8.05,7.73,81.36,33.389,25.17,25.5,0.65,8.58,0.826,10.28,1.64,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,12,12.79,3.908,8.04,7.62,82.82,33.39,25.187,27,0.73,8.59,0.754,9.08,1.61,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,13,12.73,3.903,8.04,7.56,84.91,33.393,25.201,28.2,1.03,8.6,0.654,7.58,1.61,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,14,12.69,3.9,8.03,7.5,86.07,33.394,25.21,29.6,0.55,8.61,0.6,6.6,1.63,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,15,12.68,3.899,8.02,7.45,86.35,33.395,25.212,31.4,0.7,8.61,0.587,6.25,1.64,20,30,10,10,10,99
Winter,OCSD,2/6/2008,1258,2183,16,12.66,3.897,8.02,7.42,86.77,33.399,25.219,32.5,1.2,8.61,0.568,6.18,1.65,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,17,12.66,3.897,8.02,7.33,87.05,33.399,25.22,33.7,0.65,8.61,0.555,5.94,1.66,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,18,12.62,3.894,8.02,7.22,86.98,33.402,25.231,35.3,0.66,8.62,0.558,5.24,1.73,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,19,12.57,3.89,8.01,7.17,87.35,33.406,25.242,36.5,1.06,8.63,0.541,4.66,1.77,,,,,,99
Winter,OCSD,2/6/2008,1258,2183,20,12.57,3.89,8,7.14,87.74,33.407,25.244,37.7,0.66,8.63,0.523,4.32,1.82,,,,,,99
